3770,5081,1702,2425,3370,1168,3821,4266,4378,2931,577,994,4051,6474,3266,4972,476,4219,2333,2288,1860,4818,4529,4511,1091,2088,2756,2980,3395,4009,4599,1708,1609,4148,3639,4151,2883,3489,4968,2914,4612,5236,2122,1627,4341,1534,1309,1831,2763,3766,1314,4836,4050,5705,3464,2744,2304,2237,1428,0,2038,3808,4162,4625,4675,1039,249,3052,4325,4376,4218,4751,3766,5621,5483,4710,3026,4237,4850,2274
1807,3884,2457,3597,4392,1623,3837,2293,5167,3094,1740,1189,5531,5958,2431,3074,1845,2543,4198,3730,2957,5424,5775,5604,2467,3296,1004,943,3002,4481,3381,948,1007,4439,4428,5491,4678,1945,5393,2189,5875,4781,3315,858,3024,3148,2772,1023,841,1732,2007,4025,5432,5129,3569,831,4169,3672,3324,2038,0,3886,5639,2745,4873,3000,2249,4076,4929,5959,2183,3213,5350,4699,5077,2722,1416,4809,4381,4139
4128,2784,5426,2106,1858,4640,118,4424,1800,885,4190,3316,3367,2812,1835,4514,4166,3473,3753,2614,5664,1752,3015,2608,2833,5895,3393,4330,1057,889,2605,2986,2971,628,1418,3026,3747,3018,1568,1850,3118,1660,5929,4408,2719,5278,5110,2879,4589,4838,2508,1924,3082,2183,347,4593,3742,2598,4947,3808,3886,0,3426,4248,987,4552,3995,1808,1365,3899,4856,3363,3513,2609,1820,4768,3138,1238,1385,3729
6755,6185,5711,2068,1604,5330,3540,7181,1970,3343,4739,4512,111,5757,4798,7534,4635,6497,2127,1928,5616,2512,799,1212,3238,5660,5737,6464,4179,2660,5937,4763,4673,3050,2009,452,1593,5847,2976,4595,793,4896,5695,5643,5959,4897,4992,4758,6480,7189,3633,5350,349,5389,3368,6470,2146,1985,4308,4162,5639,3426,0,7214,3364,4107,4155,1793,2398,476,7431,6598,507,6007,4929,7602,5702,2460,4736,2166
976,2298,5167,5218,5664,4365,4142,625,6010,3921,4449,3638,7123,4916,2470,350,4542,777,6388,5564,5687,5996,7056,6728,4609,6028,1869,2039,3214,5117,2002,2961,3069,4870,5440,6922,6737,1370,5747,2623,7163,4103,6045,3563,1679,5886,5515,2869,2521,1675,3966,3064,6920,4177,4098,2545,6362,5512,6010,4625,2745,4248,7214,0,5063,5651,4864,5427,5606,7633,1201,1227,7086,3318,4391,620,1652,5476,3812,6334
5041,3286,6334,2647,2041,5574,1044,5302,1427,1829,5098,4267,3335,2409,2751,5299,5064,4287,4226,3122,6535,1071,2762,2295,3641,6745,4361,5304,1985,820,3241,3969,3950,535,1516,2919,4088,3915,698,2812,2849,1588,6780,5381,3441,6092,5958,3864,5573,5784,3410,2326,3018,2046,1311,5577,4221,3124,5706,4675,4873,987,3364,5063,0,5328,4842,2149,967,3834,5766,4059,3589,2801,1573,5616,4085,906,1547,4214
4775,6083,1683,2802,3716,1693,4584,5270,4775,3714,1282,2032,4001,7309,4254,5996,1165,5257,2019,2484,1509,5283,4632,4720,1720,1570,3783,3923,4297,4586,5609,2747,2648,4793,4092,4209,2602,4528,5511,3900,4699,6083,1606,2418,5364,818,894,2870,3642,4695,2195,5776,4082,6572,4222,3621,1995,2449,412,1039,3000,4552,4107,5651,5328,0,792,3432,4820,4212,5180,5787,3643,6570,6308,5709,4064,4754,5711,1970
4000,5326,1610,2510,3456,1208,4013,4496,4482,3125,645,1240,4044,6686,3509,5210,522,4466,2245,2324,1701,4940,4562,4569,1216,1903,2995,3186,3619,4155,4846,1956,1857,4312,3753,4171,2811,3737,5109,3156,4641,5450,1938,1771,4590,1309,1117,2080,2946,3968,1524,5069,4063,5924,3653,2927,2217,2275,1179,249,2249,3995,4155,4864,4842,792,0,3143,4452,4344,4432,5000,3740,5857,5692,4938,3272,4370,5066,2187
5009,4460,4747,636,326,4155,1909,5418,1347,1555,3587,3067,1708,4493,3005,5744,3513,4704,2078,1009,4817,1858,1713,1535,1967,4964,4025,4821,2407,1329,4178,3147,3073,1664,685,1503,1966,4064,2136,2805,1816,3436,5000,4259,4177,4242,4196,3114,4906,5507,2112,3691,1493,3957,1660,4900,2074,1024,3765,3052,4076,1808,1793,5427,2149,3432,3143,0,1421,2234,5703,4812,1757,4411,3547,5831,3950,1379,3191,2069
5428,4078,6024,2023,1215,5347,1477,5753,476,1866,4815,4120,2373,3361,3162,5877,4759,4832,3458,2430,6150,504,1804,1346,3239,6322,4603,5508,2395,491,3948,3985,3940,780,737,1952,3241,4343,718,3115,1895,2535,6358,5298,4081,5620,5542,3907,5703,6085,3181,3152,2054,3008,1522,5702,3457,2445,5168,4325,4929,1365,2398,5606,967,4820,4452,1421,0,2867,6155,4723,2645,3712,2540,6112,4403,130,2435,3456
7144,6652,5856,2442,2066,5540,4013,7580,2430,3789,4952,4809,534,6220,5236,7958,4842,6926,2194,2229,5718,2957,1179,1633,3519,5735,6112,6808,4634,3136,6397,5108,5015,3526,2483,915,1618,6264,3427,5022,1139,5372,5769,5908,6410,4975,5105,5113,6799,7547,3966,5823,825,5863,3834,6788,2218,2287,4371,4376,5959,3899,476,7633,3834,4212,4344,2234,2867,0,7810,7046,615,6483,5401,8006,6098,2932,5212,2242
728,3396,4383,5369,5981,3679,4764,600,6508,4334,3908,3306,7331,5972,3022,1354,4019,1703,6274,5625,4926,6594,7401,7132,4485,5267,1698,1262,3800,5665,3020,2766,2872,5482,5855,7200,6703,1851,6415,3040,7507,5042,5279,2853,2646,5258,4869,2729,1642,576,3902,4036,7172,5193,4636,1667,6246,5569,5492,4218,2183,4856,7431,1201,5766,5180,4432,5703,6155,7810,0,2352,7225,4411,5343,742,1768,6025,4707,6217
1853,1071,5655,4738,5000,4790,3248,1752,5163,3257,4723,3772,6518,3691,1837,1334,4791,727,6124,5158,6129,5060,6324,5948,4447,6459,2210,2806,2427,4252,837,3051,3145,3953,4688,6256,6382,1293,4756,2123,6430,2934,6481,4071,647,6176,5839,2921,3292,2714,3794,1892,6278,2966,3291,3313,6101,5113,6179,4751,3213,3363,6598,1227,4059,5787,5000,4812,4723,7046,2352,0,6549,2091,3210,1847,1815,4598,2681,6077
6568,6216,5269,1872,1655,4932,3622,7011,2263,3300,4343,4196,426,5998,4724,7416,4234,6393,1641,1621,5152,2836,1262,1613,2905,5184,5527,6206,4162,2829,5933,4508,4413,3217,2135,839,1092,5716,3280,4490,1275,5065,5219,5293,5921,4421,4532,4517,6189,6951,3363,5427,688,5571,3407,6178,1662,1679,3826,3766,5350,3513,507,7086,3589,3643,3740,1757,2645,615,7225,6549,0,6121,5126,7442,5529,2685,4869,1683
3823,1021,6929,4620,4466,6050,2504,3819,4188,3078,5797,4788,5956,1613,2389,3396,5825,2711,6241,5121,7315,3869,5508,5058,4929,7611,3772,4602,2304,3357,1418,4150,4206,2973,4003,5588,6311,2878,3446,2728,5603,1245,7640,5495,1809,7154,6885,4005,5045,4701,4376,798,5659,999,2767,5061,6225,5094,6982,5621,4699,2609,6007,3318,2801,6570,5857,4411,3712,6483,4411,2091,6121,0,1405,3938,3351,3616,1279,6208
4669,2210,7002,3917,3515,6160,1757,4790,3000,2595,5788,4827,4895,1001,2653,4543,5786,3673,5561,4423,7304,2589,4335,3867,4591,7563,4307,5233,2146,2297,2391,4323,4344,1914,3001,4487,5513,3577,2133,2895,4421,306,7595,5765,2722,6997,6791,4188,5610,5517,4169,1327,4581,481,2112,5620,5551,4410,6712,5483,5077,1820,4929,4391,1573,6308,5692,3547,2540,5401,5343,3210,5126,1405,0,5001,3930,2469,697,5539
944,2918,5043,5570,6086,4295,4666,450,6500,4369,4461,3750,7507,5536,2952,643,4565,1345,6628,5879,5579,6520,7494,7187,4833,5921,2009,1876,3718,5621,2616,3129,3238,5394,5898,7334,7016,1785,6292,3055,7601,4711,5935,3472,2282,5858,5475,3061,2314,1305,4212,3674,7321,4795,4593,2339,6601,5825,6044,4710,2722,4768,7602,620,5616,5709,4938,5831,6112,8006,742,1847,7442,3938,5001,0,1916,5982,4411,6572
1059,2483,3841,3658,4221,2975,3056,1482,4745,2567,2932,2032,5605,4725,1350,2002,3009,1200,4742,3963,4314,4854,5640,5364,2958,4645,426,1303,2100,3915,1985,1327,1433,3757,4087,5452,5109,530,4706,1292,5746,3625,4667,2268,1616,4388,4040,1224,1706,1700,2319,2746,5431,3899,2893,1720,4716,3909,4441,3026,1416,3138,5702,1652,4085,4064,3272,3950,4403,6098,1768,1815,5529,3351,3930,1916,0,4273,3244,4688
5298,3962,5935,1966,1199,5248,1351,5623,582,1740,4721,4012,2429,3313,3032,5748,4667,4703,3437,2388,6069,616,1893,1443,3154,6246,4476,5382,2265,361,3826,3866,3823,664,696,2018,3241,4213,761,2986,1987,2451,6282,5188,3955,5549,5464,3787,5580,5957,3078,3042,2113,2933,1392,5580,3435,2401,5107,4237,4809,1238,2460,5476,906,4754,4370,1379,130,2932,6025,4598,2685,3616,2469,5982,4273,0,2337,3432
4019,1782,6335,3472,3218,5485,1292,4170,2911,2029,5131,4157,4687,1633,1957,3994,5134,3069,5117,3980,6652,2618,4229,3780,4005,6919,3615,4546,1474,2080,1844,3635,3659,1694,2739,4313,5131,2910,2222,2200,4324,403,6951,5073,2133,6375,6154,3498,4916,4853,3543,816,4387,861,1608,4927,5104,3961,6119,4850,4381,1385,4736,3812,1547,5711,5066,3191,2435,5212,4707,2681,4869,1279,697,4411,3244,2337,0,5090
5642,6024,3627,1623,2241,3395,3807,6124,3257,3131,2826,2950,2064,6514,4273,6682,2706,5745,59,1116,3476,3832,2777,2962,1739,3501,4568,5064,3957,3396,5636,3456,3349,3715,2739,2335,636,5008,4173,3958,2828,5389,3536,3890,5513,2738,2864,3513,4943,5846,2369,5430,2193,5912,3482,4927,30,1131,2143,2274,4139,3729,2166,6334,4214,1970,2187,2069,3456,2242,6217,6077,1683,6208,5539,6572,4688,3432,5090,0
