4659,4112,7941,9024,5407,8911,8367,4175,4331,7791,4959,3676,7850,914,1662,9382,5973,5978,6004,6396,1667,2308,2023,3553,1382,2116,5692,4437,6126,9811,5678,4767,5034,7114,6036,5211,7329,2059,9132,6049,9408,2609,5080,1832,5941,7828,8565,0,7696,7424,2655,7994,2075,2578,3009,4359,3257,7890,2594,9489,6977,9958,9320,6024,130,6816,8289,5132,9175,4174,7135,2934,8895,8079,414,2901,8832,7661,2187,7362,7283,8594,6528,5162,1674,1112,1580,2568,4243,8944,6428,8855,9235,9413,4772,8360,5089,8062,2584,3890
4980,10286,7795,5817,5163,3575,1235,4882,7181,7819,7900,9999,1042,7734,6400,2140,3645,4109,3251,4571,8807,5395,5697,6255,7952,7825,2218,6571,3647,2125,5822,9752,5321,8364,1672,3964,3820,7873,5189,8993,3650,6663,2624,5884,4169,390,2510,7696,0,8671,6291,516,5922,6318,6967,4892,6515,5580,9550,3565,6956,8691,6046,7042,7821,1966,5280,8770,7746,10304,8487,8268,2818,6792,7764,4977,2758,177,6067,2956,8641,921,8703,8809,8370,6649,8450,9488,6296,1411,2101,4051,8573,3440,8545,7746,5354,6773,6315,4682
9936,5582,1457,4558,10698,6596,8238,9394,3110,1289,2496,5717,7916,8283,8009,8702,5046,4574,5448,4110,6673,7129,7267,4149,6207,5416,8382,10758,10239,9911,2955,4093,10496,352,7957,4952,5123,5492,5285,1865,7098,4910,7578,7253,10460,9043,7242,7424,8671,0,9021,9187,7946,8966,9778,9587,9733,3736,6491,7284,1764,3166,4671,1795,7432,9531,4360,2726,2907,5529,290,4792,7304,2642,7829,7789,7290,8510,8300,5951,151,9066,1080,2722,6194,6791,6370,6432,3506,8936,9266,6083,2310,7313,2974,1947,10563,2647,8970,8895
2108,6727,9156,9359,2792,8505,7254,1736,5987,9045,6779,6298,6772,2038,1125,8291,5949,6157,5801,6735,4321,1945,1758,4873,3868,4411,4077,1865,3781,8380,6594,7183,2407,8678,4673,5309,7282,4385,9231,8018,8907,4221,3817,1770,3483,6301,7863,2655,6291,9021,0,6444,1075,77,843,1875,719,8375,5249,8935,8103,11010,9665,7350,2766,4894,8596,7207,10110,6785,8734,5251,8226,8937,2402,1595,8157,6314,722,6998,8900,7210,8315,7244,4250,2454,4190,5222,5526,7679,4537,8626,10416,8834,6844,9472,2457,8917,71,1677
4990,10709,8309,6284,5091,3977,1541,4949,7659,8334,8389,10413,1482,7981,6636,2279,4157,4623,3762,5087,9163,5686,5979,6710,8316,8223,2380,6579,3524,1943,6332,10212,5284,8879,1965,4458,4323,8268,5635,9493,4000,7081,2916,6168,4055,173,2896,7994,516,9187,6444,0,6154,6477,7081,4938,6615,6080,9926,3898,7472,9183,6505,7553,8120,1827,5766,9254,8242,10730,9001,8693,3177,7299,8040,5210,3122,684,6274,3455,9156,889,9212,9293,8740,6970,8813,9866,6774,1473,2050,4478,9077,3773,9023,8256,5311,7280,6473,4799
2658,5931,8093,8421,3446,7755,6757,2137,4919,7979,5719,5517,6254,1833,483,7796,5054,5219,4951,5772,3650,911,686,3798,3051,3488,3786,2879,4051,8045,5545,6247,3100,7603,4253,4372,6414,3473,8346,6968,8192,3170,3319,700,3880,5996,7207,2075,5922,7946,1075,6154,0,1021,1869,2332,1788,7401,4570,8238,7043,9966,8727,6278,2204,4817,7659,6178,9077,5984,7659,4309,7563,7909,1979,945,7495,5915,357,6217,7825,6841,7247,6215,3469,1514,3444,4532,4451,7256,4434,7823,9359,8144,5817,8418,3162,7889,1025,1817
2178,6650,9109,9336,2867,8503,7272,1797,5926,8997,6716,6221,6789,1965,1052,8311,5930,6133,5788,6708,4244,1902,1707,4817,3792,4337,4106,1938,3842,8411,6552,7109,2482,8623,4695,5285,7267,4311,9215,7953,8908,4157,3831,1713,3549,6332,7869,2578,6318,8966,77,6477,1021,0,871,1940,784,8346,5172,8938,8058,10969,9642,7299,2689,4938,8573,7140,10071,6708,8678,5178,8232,8900,2326,1583,8163,6339,666,6992,8844,7238,8254,7176,4173,2383,4113,5145,5472,7703,4580,8619,10372,8838,6777,9428,2533,8880,6,1722
2371,7119,9961,10202,2877,9316,7979,2177,6712,9846,7483,6682,7509,2207,1777,9011,6790,7000,6638,7578,4653,2767,2554,5632,4336,4961,4749,1483,4141,9024,7413,7714,2485,9439,5390,6152,8119,4924,10070,8699,9707,4921,4575,2537,3758,6946,8646,3009,6967,9778,843,7081,1869,871,0,2250,497,9217,5562,9729,8912,11833,10508,8135,3098,5441,9439,7856,10939,7182,9490,5807,9011,9768,2672,2432,8941,7003,1513,7820,9654,7878,9036,7891,4675,3079,4589,5545,6300,8369,5107,9450,11228,9626,7491,10287,2518,9748,869,2286
358,8253,9435,9001,1167,7673,6001,207,6784,9357,7626,7843,5573,3878,2698,7005,5600,5930,5341,6561,5976,2704,2749,5587,5378,5758,2734,1715,1916,6875,6837,8472,909,9235,3459,5138,6784,5753,8714,8907,7990,5210,2852,2882,1612,4818,6861,4359,4892,9587,1875,4938,2332,1940,2250,0,1756,8176,6900,7981,8375,11095,9300,7814,4483,3221,8258,8216,10143,8304,9313,6548,7227,8971,4181,1901,7157,4955,2172,6297,9485,5777,9053,8256,5800,3817,5776,6863,6128,6303,2911,7911,10617,7868,7869,9661,976,8950,1934,694
1875,7362,9843,9941,2407,8959,7549,1689,6705,9736,7498,6929,7086,2530,1829,8577,6513,6750,6338,7343,4922,2631,2466,5586,4529,5103,4302,1183,3644,8558,7270,7872,2013,9389,4960,5906,7821,5073,9775,8737,9335,4940,4175,2487,3265,6483,8258,3257,6515,9733,719,6615,1788,784,497,1756,0,8986,5844,9351,8787,11676,10246,8053,3359,4956,9179,7924,10767,7423,9446,5946,8624,9591,2958,2166,8554,6557,1440,7482,9613,7422,9033,7960,4895,3161,4823,5822,6234,7921,4627,9115,11097,9246,7560,10149,2050,9571,779,1836
8469,7967,2456,1179,9085,2883,4845,8029,4350,2550,4507,7910,4645,8517,7679,5114,2585,2254,2895,1643,7932,6490,6759,4461,7159,6526,6094,9724,8136,6396,2352,6748,9011,3547,5451,3084,1761,6607,1649,4948,3367,5420,5497,6843,8506,5970,3656,7890,5580,3736,8375,6080,7401,8346,9217,8176,8986,0,8187,3555,2073,3143,1452,2886,7958,6955,643,5310,2178,7943,3678,6349,3653,1267,8211,6820,3650,5403,7738,2626,3776,5739,4299,5333,7375,6886,7539,8117,3872,5486,6803,2351,3002,3591,5312,2251,9071,1251,8348,7563
7215,1646,7436,9365,7981,9935,9980,6707,3889,7256,4091,1218,9471,3361,4217,10923,6981,6810,7153,7018,929,4496,4300,3857,1632,1803,7803,7017,8573,11585,5835,2792,7615,6260,7979,6247,8183,1737,9691,4743,10479,3051,7061,4125,8444,9754,9854,2594,9550,6491,5249,9926,4570,5172,5562,6900,5844,8187,0,10598,6688,9478,9629,5635,2487,9027,8722,3794,8883,1719,6233,1852,10136,7966,2892,5248,10082,9478,4743,8479,6340,10386,5437,3807,1194,3167,1156,70,4335,10635,8640,9731,8659,10547,3517,7936,7671,7954,5178,6371
8158,10802,5998,3082,8509,717,2357,7911,7180,6102,7609,10642,2569,9835,8657,1955,3621,3804,3503,3747,10091,7450,7771,6765,9225,8800,5290,9695,7111,3270,5210,9814,8593,7076,4539,4374,2491,8871,2268,8319,192,7556,5184,7924,7608,3882,1126,9489,3565,7284,8935,3898,8238,8938,9729,7981,9351,3555,10598,0,5568,6106,3180,6177,9592,5493,2963,8488,5312,10795,7208,8915,768,4768,9695,7381,836,3415,8493,2141,7316,3159,7753,8518,9559,8378,9691,10529,6429,2656,5547,1205,6292,125,8400,5725,8637,4756,8937,7574
8710,6188,1062,3073,9430,4868,6479,8196,2823,984,2688,6201,6169,7746,7202,6939,3378,2906,3779,2385,6623,6159,6358,3434,5971,5234,6856,9712,8797,8147,1540,4850,9272,1515,6364,3420,3359,5317,3702,2900,5385,4368,6095,6387,9070,7334,5480,6977,6956,1764,8103,7472,7043,8058,8912,8375,8787,2073,6688,5568,0,2984,3256,1053,7015,7940,2716,3378,2227,6154,1647,4844,5551,1310,7352,6705,5535,6791,7400,4189,1771,7317,2226,3395,6084,6140,6260,6621,2736,7174,7704,4379,2316,5589,3452,1392,9337,1302,8061,7699
11410,8715,2054,3038,12077,5583,7859,10931,5728,2227,5387,8817,7720,10730,10153,7941,5628,5223,5978,4587,9518,9067,9286,6418,8915,8157,9198,12538,11229,9269,4422,7244,11965,3296,8579,5965,4892,8239,3839,5025,5917,7349,8550,9328,11574,9081,6557,9958,8691,3166,11010,9183,9966,10969,11833,11095,11676,3143,9478,6106,2984,0,2927,3955,9994,10096,3422,5828,974,8666,3359,7679,6456,2125,10335,9548,6473,8514,10320,5738,3307,8766,4229,5830,8995,9121,9172,9415,5720,8442,9935,4997,856,6184,6023,1598,12028,2146,10972,10444
9569,9352,3231,306,10126,2692,5078,9168,5772,3385,5861,9315,5023,9923,9032,5048,3737,3510,3960,2968,9384,7824,8105,5912,8610,7977,6994,10909,9030,6380,3800,8079,10092,4565,6288,4358,2534,8059,923,6145,2992,6870,6512,8202,9446,6427,3722,9320,6046,4671,9665,6505,8727,9642,10508,9300,10246,1452,9629,3180,3256,2927,0,4206,9391,7677,1069,6617,2190,9325,4688,7786,3576,2040,9632,8086,3601,5869,9055,3216,4748,5983,5427,6637,8827,8299,8991,9559,5322,5605,7588,2112,3191,3261,6656,2822,10149,2038,9643,8724
8160,5164,1917,3992,8915,5461,6745,7624,1784,1768,1661,5161,6373,6826,6388,7335,3398,2941,3791,2599,5587,5426,5592,2536,4961,4209,6606,9039,8445,8461,1223,3875,8721,1446,6210,3201,3782,4291,4533,2143,6005,3421,5792,5598,8665,7402,5913,6024,7042,1795,7350,7553,6278,7299,8135,7814,8053,2886,5635,6177,1053,3955,4206,0,6054,7776,3518,2424,3262,5133,1544,3793,6042,2350,6410,6047,6015,6889,6634,4518,1715,7522,1674,2447,5054,5251,5230,5568,1844,7460,7500,5034,3211,6180,2450,2361,8788,2340,7303,7124
4780,4021,7971,9096,5526,9011,8486,4299,4347,7820,4959,3584,7969,962,1787,9499,6067,6065,6104,6475,1563,2435,2152,3599,1337,2092,5821,4535,6254,9935,5733,4709,5151,7125,6162,5304,7420,2031,9214,6033,9510,2647,5206,1961,6067,7954,8674,130,7821,7432,2766,8120,2204,2689,3098,4483,3359,7958,2487,9592,7015,9994,9391,6054,0,6946,8364,5109,9219,4084,7144,2897,9003,8129,453,3031,8940,7785,2311,7463,7291,8718,6525,5139,1603,1221,1499,2463,4286,9065,6558,8949,9265,9517,4752,8396,5206,8112,2695,4018
3223,10040,8898,7417,3267,5415,3200,3267,7454,8884,8263,9694,2924,6639,5295,4076,4584,5047,4193,5632,8184,4562,4809,6349,7395,7466,1282,4797,1699,3703,6576,9792,3475,9195,1577,4579,5237,7495,6888,9478,5561,6472,2131,4999,2228,1750,4398,6816,1966,9531,4894,1827,4817,4938,5441,3221,4956,6955,9027,5493,7940,10096,7677,7776,6946,0,6787,9061,9125,10072,9305,8072,4731,8060,6785,3919,4667,2094,4860,4464,9472,2715,9346,9102,7835,5905,7876,8974,6599,3290,389,5828,9848,5369,8779,8950,3498,8040,4934,3217
8534,8562,3037,763,9110,2317,4443,8123,4924,3146,5123,8490,4299,8873,7966,4614,2676,2441,2918,1908,8426,6756,7038,4941,7631,7027,6023,9855,8067,5920,2894,7368,9064,4181,5340,3289,1557,7108,1017,5591,2772,5885,5498,7137,8466,5670,3180,8289,5280,4360,8596,5766,7659,8573,9439,8258,9179,643,8722,2963,2716,3422,1069,3518,8364,6787,0,5938,2505,8540,4311,6897,3133,1806,8593,7017,3138,5103,7986,2345,4405,5349,4942,5962,7869,7255,8029,8652,4389,5048,6668,1759,3423,3008,5930,2772,9122,1793,8574,7673
8574,2890,3858,6412,9381,7771,8718,8010,1611,3669,896,2995,8283,6040,6101,9440,5291,4909,5630,4768,4089,5532,5564,2743,3790,3017,7794,9055,9320,10449,3284,1474,9104,2537,7601,4814,6020,3079,6954,960,8325,3023,6938,5488,9410,9088,8086,5132,8770,2726,7207,9254,6178,7140,7856,8216,7924,5310,3794,8488,3378,5828,6617,2424,5109,9061,5938,0,5375,2845,2488,2247,8264,4677,5546,6315,8229,8639,6502,6644,2576,9396,1653,41,3673,4778,3840,3739,2489,9437,8726,7389,4982,8478,365,4385,9171,4671,7145,7536
10455,8258,1523,2233,11115,4744,6948,9981,5045,1712,4818,8317,6788,9919,9283,7088,4655,4254,5004,3618,8848,8172,8401,5622,8198,7461,8224,11606,10256,8407,3553,6834,11008,2933,7605,5008,3935,7544,3052,4674,5120,6573,7578,8452,10602,8136,5675,9175,7746,2907,10110,8242,9077,10071,10939,10143,10767,2178,8883,5312,2227,974,2190,3262,9219,9125,2505,5375,0,8216,3028,7051,5600,1177,9542,8626,5612,7569,9429,4790,3025,7853,3882,5383,8311,8296,8487,8817,4933,7552,8962,4159,1001,5380,5522,994,11071,1198,10074,9498
8639,75,6702,9094,9430,10096,10548,8103,3644,6514,3472,507,10060,5010,5697,11412,7284,7012,7536,7067,2548,5719,5589,4134,2935,2621,8804,8606,9844,12231,5686,1448,9081,5370,8850,6627,8309,2604,9550,3669,10653,3651,7997,5435,9778,10557,10200,4174,10304,5529,6785,10730,5984,6708,7182,8304,7423,7943,1719,10795,6154,8666,9325,5133,4084,10072,8540,2845,8216,0,5312,2037,10439,7464,4519,6522,10392,10208,6209,8765,5382,11073,4450,2840,2535,4487,2600,1711,4367,11241,9694,9800,7816,10763,2705,7228,9141,7456,6714,7717
9663,5362,1529,4558,10428,6512,8086,9120,2820,1347,2216,5483,7752,7994,7719,8579,4850,4381,5251,3940,6399,6844,6980,3861,5923,5133,8146,10474,9988,9771,2730,3885,10222,132,7735,4726,4994,5209,5260,1669,7023,4620,7335,6965,10203,8856,7123,7135,8487,290,8734,9001,7659,8678,9490,9313,9446,3678,6233,7208,1647,3359,4688,1544,7144,9305,4311,2488,3028,5312,0,4519,7198,2648,7540,7509,7182,8327,8012,5807,172,8904,871,2486,5916,6501,6092,6173,3222,8789,9036,6012,2506,7232,2721,2045,10289,2650,8682,8620
6898,2018,5627,7527,7705,8233,8535,6342,2037,5452,2315,1760,8041,3848,4126,9420,5339,5111,5562,5253,1881,3870,3800,2161,1562,846,6796,7116,7952,10206,4004,1938,7383,4529,6818,4648,6457,886,7879,3198,8785,1617,5978,3675,7935,8520,8252,2934,8268,4792,5251,8693,4309,5178,5807,6548,5946,6349,1852,8915,4844,7679,7786,3793,2897,8072,6897,2247,7051,2037,4519,0,8509,6116,3344,4687,8459,8173,4591,6836,4643,9042,3788,2273,1428,2806,1598,1784,2533,9221,7699,7988,6875,8874,1905,6117,7447,6104,5184,5915
7399,10441,6106,3421,7743,885,1639,7161,6874,6189,7372,10255,1807,9200,7992,1488,3170,3430,2985,3497,9584,6800,7122,6348,8711,8333,4527,8942,6343,2813,4983,9534,7829,7066,3778,3889,2261,8401,2655,8180,832,7085,4450,7281,6840,3149,367,8895,2818,7304,8226,3177,7563,8232,9011,7227,8624,3653,10136,768,5551,6456,3576,6042,9003,4731,3133,8264,5600,10439,7198,8509,0,4912,9083,6688,70,2663,7807,1674,7321,2492,7671,8297,9063,7783,9188,10068,6078,2047,4780,1465,6548,647,8145,5892,7873,4897,8231,6834
9285,7498,1243,1916,9953,4119,6103,8808,4081,1372,3997,7508,5884,8798,8124,6379,3529,3109,3894,2477,7855,7002,7236,4531,7162,6452,7111,10429,9130,7663,2414,6151,9840,2525,6518,3840,2980,6535,2657,4131,4577,5494,6439,7291,9463,7182,4923,8079,6792,2642,8937,7299,7909,8900,9768,8971,9591,1267,7966,4768,1310,2125,2040,2350,8129,8060,1806,4677,1177,7464,2648,6116,4912,0,8436,7449,4912,6617,8260,3855,2712,6992,3395,4693,7308,7168,7481,7899,3856,6750,7878,3565,1791,4814,4761,984,9903,21,8902,8323
4463,4454,8325,9334,5187,9134,8487,4006,4731,8178,5369,4016,7972,509,1521,9510,6222,6252,6231,6693,1981,2375,2067,3921,1787,2530,5705,4126,5998,9887,6028,5162,4806,7518,6095,5466,7587,2472,9417,6463,9621,2990,5140,1881,5782,7876,8746,414,7764,7829,2402,8040,1979,2326,2672,4181,2958,8211,2892,9695,7352,10335,9632,6410,453,6785,8593,5546,9542,4519,7540,3344,9083,8436,0,2871,9018,7738,2025,7580,7689,8671,6939,5576,2054,1347,1946,2873,4616,9043,6400,9100,9620,9615,5186,8738,4858,8419,2332,3762
2259,6477,7767,7780,3068,6929,5827,1695,4904,7671,5742,6084,5327,2771,1426,6866,4360,4585,4206,5177,4356,817,948,3716,3649,3927,2847,3007,3334,7100,5171,6595,2790,7438,3309,3740,5688,3931,7638,7020,7345,3309,2380,1123,3259,5052,6328,2901,4977,7789,1595,5210,945,1583,2432,1901,2166,6820,5248,7381,6705,9548,8086,6047,3031,3919,7017,6315,8626,6522,7509,4687,6688,7449,2871,0,6619,4971,1125,5412,7679,5896,7197,6355,4087,2082,4095,5202,4294,6315,3532,7036,8998,7283,5968,8045,2857,7428,1583,1235
7330,10394,6101,3441,7674,915,1587,7091,6832,6182,7337,10207,1744,9134,7925,1477,3120,3386,2929,3464,9527,6733,7055,6298,8653,8279,4458,8872,6276,2796,4950,9494,7760,7050,3709,3835,2233,8346,2681,8152,894,7031,4380,7215,6773,3091,297,8832,2758,7290,8157,3122,7495,8163,8941,7157,8554,3650,10082,836,5535,6473,3601,6015,8940,4667,3138,8229,5612,10392,7182,8459,70,4912,9018,6619,0,2602,7738,1627,7306,2447,7648,8262,9006,7720,9131,10014,6033,2013,4714,1489,6557,716,8107,5893,7804,4897,8161,6764
5054,10191,7625,5640,5261,3409,1108,4937,7055,7650,7766,9909,874,7720,6392,2055,3491,3953,3099,4407,8746,5365,5671,6145,7887,7744,2255,6643,3763,2150,5670,9636,5408,8204,1662,3829,3644,7793,5014,8851,3495,6572,2604,5857,4280,567,2348,7661,177,8510,6314,684,5915,6339,7003,4955,6557,5403,9478,3415,6791,8514,5869,6889,7785,2094,5103,8639,7569,10208,8327,8173,2663,6617,7738,4971,2602,0,6070,2779,8481,933,8552,8678,8302,6605,8385,9416,6170,1366,2206,3879,8397,3290,8418,7573,5443,6598,6336,4721
2475,6154,8450,8749,3239,8026,6946,1989,5265,8336,6060,5733,6449,1791,527,7986,5367,5545,5250,6106,3815,1258,1043,4151,3274,3760,3894,2553,3974,8184,5900,6528,2878,7957,4408,4697,6720,3740,8659,7303,8453,3505,3494,1048,3760,6120,7448,2187,6067,8300,722,6274,357,666,1513,2172,1440,7738,4743,8493,7400,10320,9055,6634,2311,4860,7986,6502,9429,6209,8012,4591,7807,8260,2025,1125,7738,6070,0,6496,8178,6988,7593,6539,3679,1785,3639,4709,4806,7422,4484,8111,9715,8397,6140,8774,2937,8240,670,1742
6530,8767,4922,2953,7016,1554,2293,6192,5215,4967,5748,8581,2030,7744,6612,2820,1500,1762,1363,1920,7954,5389,5705,4676,7086,6678,3818,7976,5835,3964,3389,7881,7024,5677,3091,2238,875,6747,2474,6629,2048,5431,3446,5849,6269,3346,1448,7362,2956,5951,6998,3455,6217,6992,7820,6297,7482,2626,8479,2141,4189,5738,3216,4518,7463,4464,2345,6644,4790,8765,5807,6836,1674,3855,7580,5412,1627,2779,6496,0,5945,3154,6182,6678,7424,6253,7555,8411,4407,2985,4373,1633,5625,2078,6507,4824,7077,3836,6992,5794
9835,5434,1552,4627,10600,6624,8228,9292,2975,1378,2350,5567,7899,8145,7882,8709,5008,4537,5409,4088,6524,7013,7147,4027,6062,5270,8315,10643,10159,9908,2896,3947,10394,278,7901,4893,5126,5346,5342,1721,7131,4777,7506,7131,10375,9011,7251,7283,8641,151,8900,9156,7825,8844,9654,9485,9613,3776,6340,7316,1771,3307,4748,1715,7291,9472,4405,2576,3025,5382,172,4643,7321,2712,7689,7679,7306,8481,8178,5945,0,9050,932,2571,6046,6659,6222,6281,3391,8929,9204,6118,2451,7343,2823,2055,10461,2716,8848,8792
5846,11058,8076,5789,5974,3349,908,5776,7834,8120,8512,10787,1152,8649,7318,1406,4149,4587,3780,4964,9666,6298,6604,6978,8803,8639,3134,7437,4413,1217,6320,10449,6158,8777,2588,4587,4025,8691,5081,9547,3283,7452,3535,6790,4943,972,2272,8594,921,9066,7210,889,6841,7238,7878,5777,7422,5739,10386,3159,7317,8766,5983,7522,8718,2715,5349,9396,7853,11073,8904,9042,2492,6992,8671,5896,2447,933,6988,3154,9050,0,9196,9434,9215,7536,9301,10324,6954,588,2920,3894,8737,3036,9193,7969,6187,6974,7235,5592
9408,4502,2366,5270,10193,7044,8419,8854,2328,2178,1574,4638,8046,7411,7259,8994,5063,4611,5453,4267,5666,6483,6584,3484,5258,4466,8138,10105,9885,10132,2882,3017,9961,950,7798,4808,5422,4538,5927,798,7575,4116,7301,6547,10057,9058,7560,6528,8703,1080,8315,9212,7247,8254,9036,9053,9033,4299,5437,7753,2226,4229,5427,1674,6525,9346,4942,1653,3882,4450,871,3788,7671,3395,6939,7197,7648,8552,7593,6182,932,9196,0,1646,5208,5990,5382,5379,2930,9133,9051,6579,3375,7766,1922,2891,10028,3394,8259,8359
8614,2886,3865,6432,9421,7802,8755,8050,1652,3676,931,2997,8320,6070,6137,9475,5328,4944,5668,4800,4111,5571,5602,2784,3818,3047,7835,9092,9361,10486,3316,1460,9144,2537,7642,4853,6052,3108,6978,942,8356,3062,6979,5525,9450,9128,8120,5162,8809,2722,7244,9293,6215,7176,7891,8256,7960,5333,3807,8518,3395,5830,6637,2447,5139,9102,5962,41,5383,2840,2486,2273,8297,4693,5576,6355,8262,8678,6539,6678,2571,9434,1646,0,3697,4813,3864,3752,2529,9474,8767,7418,4982,8509,400,4392,9210,4687,7181,7576
6127,2478,6941,8550,6911,8914,8833,5602,3270,6773,3700,2054,8321,2562,3163,9791,5938,5810,6078,6083,557,3318,3139,2929,441,857,6609,6078,7420,10418,5034,3116,6556,5918,6789,5186,7194,774,8805,4626,9449,2020,5868,2970,7313,8568,8769,1674,8370,6194,4250,8740,3469,4173,4675,5800,4895,7375,1194,9559,6084,8995,8827,5054,1603,7835,7869,3673,8311,2535,5916,1428,9063,7308,2054,4087,9006,8302,3679,7424,6046,9215,5208,3697,0,2008,177,1139,3509,9478,7448,8749,8212,9501,3333,7411,6615,7294,4179,5241
4154,4436,7146,7999,4951,7804,7278,3616,3687,7010,4424,4030,6761,1635,1332,8286,4878,4905,4898,5351,2286,1343,1134,2718,1573,1976,4723,4319,5413,8753,4754,4743,4612,6462,5005,4120,6241,1959,8071,5623,8299,1882,4054,962,5308,6801,7453,1112,6649,6791,2454,6970,1514,2383,3079,3817,3161,6886,3167,8378,6140,9121,8299,5251,1221,5905,7255,4778,8296,4487,6501,2806,7783,7168,1347,2082,7720,6605,1785,6253,6659,7536,5990,4813,2008,0,2013,3121,3416,7868,5516,7759,8438,8301,4413,7532,4674,7150,2388,3237
6099,2539,7118,8713,6877,9050,8934,5580,3447,6950,3877,2108,8420,2450,3118,9897,6072,5953,6205,6235,402,3340,3147,3088,498,1029,6660,6006,7424,10508,5201,3248,6517,6095,6858,5317,7337,946,8961,4795,9583,2167,5930,2973,7304,8641,8890,1580,8450,6370,4190,8813,3444,4113,4589,5776,4823,7539,1156,9691,6260,9172,8991,5230,1499,7876,8029,3840,8487,2600,6092,1598,9188,7481,1946,4095,9131,8385,3639,7555,6222,9301,5382,3864,177,2013,0,1108,3676,9573,7489,8892,8389,9632,3503,7588,6576,7467,4119,5231
7180,1640,7371,9296,7948,9865,9916,6669,3821,7192,4028,1207,9406,3346,4184,10857,6912,6741,7085,6948,901,4447,4255,3787,1579,1735,7748,6996,8530,11522,5766,2754,7583,6200,7920,6179,8113,1669,9621,4689,10409,2983,7003,4080,8403,9693,9786,2568,9488,6432,5222,9866,4532,5145,5545,6863,5822,8117,70,10529,6621,9415,9559,5568,2463,8974,8652,3739,8817,1711,6173,1784,10068,7899,2873,5202,10014,9416,4709,8411,6281,10324,5379,3752,1139,3121,1108,0,4265,10571,8587,9661,8596,10478,3459,7871,7640,7887,5151,6330
6482,4373,3730,5050,7264,5734,6324,5931,885,3595,1664,4220,5866,5011,4546,7118,2949,2648,3242,2725,4065,3623,3768,699,3322,2656,5344,7252,6988,8045,1525,3514,7037,3159,5118,2372,3949,2738,5356,2902,6290,1641,4491,3764,7139,6607,5850,4243,6296,3506,5526,6774,4451,5472,6300,6128,6234,3872,4335,6429,2736,5720,5322,1844,4286,6599,4389,2489,4933,4367,3222,2533,6078,3856,4616,4294,6033,6170,4806,4407,3391,6954,2930,2529,3509,3416,3676,4265,0,7037,6274,5464,5023,6396,2249,4125,7104,3840,5476,5434
6387,11230,7877,5430,6540,2928,720,6293,7905,7933,8545,10977,1181,9046,7729,821,4149,4559,3808,4869,9946,6668,6980,7118,9076,8866,3620,7978,4989,1012,6282,10549,6714,8660,3015,4667,3830,8921,4689,9529,2796,7655,3937,7163,5518,1540,1887,8944,1411,8936,7679,1473,7256,7703,8369,6303,7921,5486,10635,2656,7174,8442,5605,7460,9065,3290,5048,9437,7552,11241,8789,9221,2047,6750,9043,6315,2013,1366,7422,2985,8929,588,9133,9474,9478,7868,9573,10571,7037,0,3478,3495,8464,2537,9253,7733,6745,6733,7700,6086
2942,9662,8678,7321,3064,5419,3311,2941,7122,8658,7938,9314,2984,6259,4913,4239,4373,4828,3990,5428,7795,4173,4420,6004,7008,7086,932,4529,1566,3970,6311,9432,3238,8928,1360,4315,5112,7114,6825,9162,5602,6103,1788,4610,2076,1948,4434,6428,2101,9266,4537,2050,4434,4580,5107,2911,4627,6803,8640,5547,7704,9935,7588,7500,6558,389,6668,8726,8962,9694,9036,7699,4780,7878,6400,3532,4714,2206,4484,4373,9204,2920,9051,8767,7448,5516,7489,8587,6274,3478,0,5801,9659,5424,8438,8750,3267,7857,4576,2861
8133,9812,4793,1959,8586,586,2997,7812,6160,4897,6524,9681,3009,9295,8205,2945,2882,2939,2888,2739,9294,6977,7289,5874,8446,7955,5357,9599,7323,4275,4142,8753,8615,5881,4608,3646,1555,8030,1194,7168,1016,6729,5059,7424,7784,4418,1622,8855,4051,6083,8626,4478,7823,8619,9450,7911,9115,2351,9731,1205,4379,4997,2112,5034,8949,5828,1759,7389,4159,9800,6012,7988,1465,3565,9100,7036,1489,3879,8111,1633,6118,3894,6579,7418,8749,7759,8892,9661,5464,3495,5801,0,5124,1249,7324,4527,8665,3552,8619,7422
10942,7865,1295,3223,11637,5705,7839,10444,4958,1446,4570,7974,7647,10030,9518,8034,5295,4858,5669,4238,8728,8471,8674,5722,8151,7383,8876,12002,10882,9343,3829,6391,11502,2446,8299,5535,4754,7464,4042,4170,6100,6630,8180,8703,11197,8963,6603,9235,8573,2310,10416,9077,9359,10372,11228,10617,11097,3002,8659,6292,2316,856,3191,3211,9265,9848,3423,4982,1001,7816,2506,6875,6548,1791,9620,8998,6557,8397,9715,5625,2451,8737,3375,4982,8212,8438,8389,8596,5023,8464,9659,5124,0,6357,5185,956,11567,1812,10375,9951
8043,10769,6040,3154,8390,722,2232,7799,7155,6141,7596,10605,2445,9751,8566,1846,3567,3763,3437,3727,10031,7362,7683,6721,9164,8748,5173,9582,6988,3166,5197,9795,8476,7100,4423,4315,2469,8818,2345,8323,273,7502,5076,7837,7486,3757,1009,9413,3440,7313,8834,3773,8144,8838,9626,7868,9246,3591,10547,125,5589,6184,3261,6180,9517,5369,3008,8478,5380,10763,7232,8874,647,4814,9615,7283,716,3290,8397,2078,7343,3036,7766,8509,9501,8301,9632,10478,6396,2537,5424,1249,6357,0,8384,5776,8520,4801,8837,7465
